player_id,name_common,year_id,age,pos,team_id,tmRtg,franch_id,G,Min,MP%,MPG,P/36,TS%,A/36,R/36,SB/36,TO/36,Raptor O,Raptor D,Raptor+/-,Raptor WAR,PIE%,AWS%,USG%,AST%,TOV%,ORB%,DRB%,TRB%,STL%,BLK%,ORtg,%Pos,DRtg,2P%,3P%,FT%,3PAr,FTAr
zelleco01,Cody Zeller,2020,27,C,CHO,-7.3,CHA,57,1318,42.5,23.1,17.9,57.3,2.4,11.4,1.8,2.1,-0.7,-1.3,-2.0,0.5,11.7,12.8,20.8,11.1,11.9,12.3,21.2,16.6,1.5,1.7,115.0,21.1,111.4,57.7,23.0,68.0,15.7,37.2
monkma01,Malik Monk,2020,21,SG,CHO,-7.3,CHA,55,1169,37.7,21.3,18.1,53.0,3.7,5.0,1.3,2.5,-1.5,-3.0,-4.5,-1.0,9.1,7.6,22.9,16.6,12.6,2.4,12.6,7.3,1.1,1.3,102.1,22.2,115.1,54.2,28.4,82.0,41.8,20.5
biyombi01,Bismack Biyombo,2020,27,C,CHO,-7.3,CHA,52,1018,32.8,19.6,14.4,57.1,1.8,11.3,2.2,1.8,-2.3,-0.8,-3.0,-0.1,9.5,10.7,16.9,7.9,12.3,12.4,20.7,16.4,0.5,4.4,116.2,17.6,112.0,54.3,,60.3,0.0,54.7
martico01,Cody Martin,2020,24,SF,CHO,-7.3,CHA,47,870,28.0,18.5,10.0,50.3,4.0,6.5,2.0,1.8,-1.7,+4.2,+2.5,2.3,7.2,7.2,13.8,15.9,15.4,4.4,14.9,9.4,2.2,0.8,104.4,14.6,112.2,54.0,23.7,64.6,37.6,32.2
willima02,Marvin Williams,2020,33,PF,CHO,-7.3,CHA,41,808,26.0,19.7,12.8,59.3,1.9,5.1,2.2,1.2,-0.9,-1.9,-2.8,0.0,7.6,8.4,14.0,7.8,9.7,2.0,13.2,7.4,1.6,2.5,114.9,13.3,112.9,53.8,37.6,86.0,55.7,23.8
bacondw01,Dwayne Bacon,2020,24,SG,CHO,-7.3,CHA,39,687,22.1,17.6,12.2,41.9,2.8,5.5,1.4,2.0,-5.2,-0.4,-5.6,-1.0,4.8,2.4,19.5,11.7,12.2,2.3,14.0,7.9,1.7,0.3,85.9,19.0,113.9,37.3,28.4,66.0,27.5,21.7
batumni01,Nicolas Batum,2020,31,SF,CHO,-7.3,CHA,22,505,16.3,23.0,5.9,46.3,4.9,7.4,1.9,1.6,-0.7,+2.7,+2.0,1.2,7.0,7.3,9.4,18.3,20.5,5.2,16.9,10.8,1.7,1.5,106.5,11.0,112.4,43.8,28.6,90.0,60.5,12.3
hernawi01,Willy Hernangómez,2020,25,C,CHO,-7.3,CHA,31,375,12.1,12.1,19.0,57.6,2.9,13.4,1.7,3.0,-1.4,-0.5,-1.9,0.2,13.6,13.6,22.9,13.5,15.4,12.1,27.5,19.5,1.3,1.7,109.9,23.4,110.1,59.0,22.7,62.7,15.8,42.4
martica02,Caleb Martin,2020,24,SF,CHO,-7.3,CHA,17,282,9.1,16.6,12.2,59.2,2.7,4.1,2.0,1.9,-2.7,+3.7,+0.9,0.5,5.6,6.5,14.3,10.9,15.3,3.4,8.9,6.0,1.4,2.3,109.5,14.2,114.5,39.0,54.8,69.2,43.1,18.1
mcdanja01,Jalen McDaniels,2020,22,PF,CHO,-7.3,CHA,15,264,8.5,17.6,11.9,57.1,1.6,8.4,1.6,1.1,-0.3,+0.5,+0.2,0.4,7.5,7.9,13.6,6.4,9.8,6.0,18.9,12.2,1.5,1.0,114.9,13.4,112.3,54.5,34.8,80.0,34.3,22.4
kiddgmi01,Michael Kidd-Gilchrist,2020,26,PF,CHO,-7.3,CHA,12,160,5.2,13.3,11.3,42.1,2.3,8.2,0.7,1.6,-4.7,+2.5,-2.2,0.0,4.5,2.2,17.6,9.5,10.9,5.9,18.4,11.9,0.0,1.7,91.3,17.5,115.5,36.1,29.4,77.8,32.1,17.0
chealjo01,Joe Chealey,2020,24,PG,CHO,-7.3,CHA,3,31,1.0,10.3,2.4,12.7,1.2,0.0,4.8,2.4,-14.4,+7.2,-7.1,-0.1,-3.3,-4.7,14.0,4.2,20.2,0.0,0.0,0.0,6.5,0.0,29.3,13.2,107.2,0.0,0.0,100.0,57.1,28.6
sextoco01,Collin Sexton,2020,21,SG,CLE,-7.9,CLE,65,2143,68.1,33.0,23.0,56.0,3.3,3.5,1.2,2.7,+1.4,-4.7,-3.3,-0.6,9.9,8.7,27.2,15.1,11.6,3.1,7.5,5.3,1.5,0.3,108.3,26.1,118.0,50.1,38.0,84.6,23.5,24.6
osmande01,Cedi Osman,2020,24,SF,CLE,-7.9,CLE,65,1910,60.7,29.4,13.7,55.2,2.9,4.4,1.3,1.7,-0.8,-0.8,-1.5,1.2,6.6,6.6,16.6,11.6,12.3,2.2,11.3,6.7,1.4,0.7,107.4,16.2,117.0,49.7,38.3,67.0,52.7,15.4
garlada01,Darius Garland,2020,20,PG,CLE,-7.9,CLE,59,1824,58.0,30.9,14.6,49.8,4.6,2.2,0.9,3.0,-2.6,-3.9,-6.5,-3.5,5.7,3.9,20.7,18.5,17.1,1.6,5.2,3.4,1.1,0.2,95.8,20.8,119.4,43.4,35.5,87.5,42.3,10.3
loveke01,Kevin Love,2020,31,PF,CLE,-7.9,CLE,56,1780,56.6,31.8,20.2,59.9,3.6,11.2,1.1,2.9,+1.5,-1.5,+0.1,2.6,14.6,12.9,23.1,15.4,14.5,3.3,31.1,17.1,0.9,0.9,112.4,22.7,113.5,53.7,37.4,85.4,53.6,30.1
thomptr01,Tristan Thompson,2020,28,C,CLE,-7.9,CLE,57,1721,54.7,30.2,14.5,54.0,2.5,12.2,1.8,2.2,-2.2,+0.9,-1.2,1.3,10.8,11.5,18.3,10.5,14.0,14.5,22.9,18.6,0.9,2.5,111.8,19.4,114.1,51.8,39.1,61.5,4.1,28.6
nancela02,Larry Nance,2020,27,C,CLE,-7.9,CLE,56,1472,46.8,26.3,14.0,60.8,3.0,10.1,1.9,1.5,+0.1,+1.0,+1.1,2.9,12.1,13.3,15.2,12.3,11.5,7.9,23.1,15.4,1.9,1.3,122.3,15.7,112.9,63.6,35.2,67.6,36.9,17.2
porteke02,Kevin Porter,2020,19,SF,CLE,-7.9,CLE,50,1162,36.9,23.2,15.6,53.5,3.4,5.1,1.9,2.9,-2.4,-1.6,-4.1,-0.8,6.7,5.1,20.5,13.9,16.7,2.1,13.5,7.7,1.9,1.0,99.3,20.3,114.9,50.6,33.5,72.3,37.5,24.0
dellama01,Matthew Dellavedova,2020,29,PG,CLE,-7.9,CLE,57,821,26.1,14.4,7.9,46.3,8.0,3.3,1.0,2.6,-1.7,+2.6,+0.9,1.5,5.6,4.2,13.0,29.0,23.6,2.4,7.8,5.1,1.2,0.2,103.0,15.3,118.6,48.8,23.1,86.5,52.0,21.1
clarkjo01,Jordan Clarkson,2020,27,SG,CLE,-7.9,CLE,29,666,21.2,23.0,23.2,58.1,3.8,3.8,1.4,2.1,+3.5,-2.2,+1.2,1.3,11.3,11.8,25.9,17.0,9.7,3.5,8.1,5.8,1.2,1.0,115.8,24.9,117.9,50.9,37.1,88.4,48.8,26.4
mckinal01,Alfonzo McKinnie,2020,27,SF,CLE,-7.9,CLE,40,593,18.9,14.8,11.2,49.3,0.9,7.0,1.9,1.6,-3.1,-2.4,-5.5,-0.8,4.6,4.5,15.2,3.3,12.3,6.9,14.4,10.6,1.9,1.2,98.7,14.9,114.7,55.7,21.5,71.0,38.0,18.1
hensojo01,John Henson,2020,29,PF,CLE,-7.9,CLE,29,412,13.1,14.2,12.8,53.9,3.8,10.1,4.3,1.9,-1.2,+5.1,+3.9,1.4,9.9,11.0,16.1,15.2,13.5,8.5,22.3,15.4,1.9,6.7,111.8,17.2,108.8,61.8,19.4,51.5,25.8,27.5
exumda01,Dante Exum,2020,24,SG,CLE,-7.9,CLE,24,402,12.8,16.8,12.3,59.2,3.0,5.0,1.6,1.9,-1.6,+0.3,-1.3,0.3,7.3,7.1,14.4,11.4,15.6,2.5,12.8,7.6,1.5,1.3,112.4,14.6,116.1,55.9,35.1,73.2,38.5,42.7
knighbr03,Brandon Knight,2020,28,PG,CLE,-7.9,CLE,16,241,7.7,15.1,12.0,43.1,4.7,3.0,1.1,2.4,-3.8,-3.7,-7.5,-0.6,3.2,1.9,19.1,18.0,14.9,1.4,7.9,4.6,1.0,0.7,89.3,19.3,118.6,40.9,29.7,30.8,74.4,15.1
drumman01,Andre Drummond,2020,26,C,CLE,-7.9,CLE,8,225,7.2,28.1,22.7,57.3,2.3,14.4,3.7,4.7,-4.0,+0.0,-4.0,-0.1,13.9,13.0,28.7,10.8,19.2,11.7,32.4,22.0,2.6,4.2,99.5,28.5,106.8,59.3,28.6,51.3,13.3,37.1
zizican01,Ante Žiži?,2020,23,C,CLE,-7.9,CLE,22,221,7.0,10.0,15.9,59.7,1.0,10.9,2.0,1.7,-2.2,-0.7,-2.9,0.0,10.5,10.4,17.5,4.2,11.1,9.0,24.4,16.6,1.5,1.9,115.8,17.0,112.7,56.9,,73.7,0.0,26.4
wadede01,Dean Wade,2020,23,PF,CLE,-7.9,CLE,12,71,2.3,5.9,10.3,74.4,1.0,9.8,3.1,1.5,-2.9,-2.2,-5.1,-0.1,9.4,10.1,9.9,4.0,18.2,4.6,25.3,14.9,1.4,4.8,122.2,9.6,110.7,77.8,50.0,0.0,30.8,7.7
cookty01,Tyler Cook,2020,22,PF,CLE,-7.9,CLE,11,35,1.1,3.2,19.8,75.2,1.0,10.4,1.0,1.0,-1.2,-6.1,-7.3,-0.1,13.9,16.4,16.7,4.5,7.3,12.6,19.2,15.9,1.4,0.0,150.0,16.4,115.6,70.0,,83.3,0.0,60.0
moonema01,Matt Mooney,2020,22,SG,CLE,-7.9,CLE,4,19,0.6,4.8,3.8,25.0,1.9,5.8,5.8,0.0,-3.0,+13.7,+10.7,0.1,5.8,6.8,9.0,6.7,0.0,0.0,17.7,8.8,5.1,4.5,69.0,8.5,104.4,50.0,0.0,,50.0,0.0
newmama01,Malik Newman,2020,22,SG,CLE,-7.9,CLE,1,4,0.1,4.0,18.2,34.7,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,-6.1,-19.7,41.5,0.0,25.8,0.0,0.0,0.0,0.0,0.0,58.0,39.2,123.4,0.0,0.0,100.0,50.0,100.0
boldema01,Marques Bolden,2020,21,C,CLE,-7.9,CLE,1,3,0.1,3.0,0.0,,0.0,24.3,12.2,0.0,-7.1,+40.8,+33.8,0.1,16.2,20.7,0.0,0.0,,0.0,74.7,37.0,16.2,0.0,,,69.2,,,,,
macurjp01,J.P. Macura,2020,24,SG,CLE,-7.9,CLE,1,1,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,+2.7,+16.7,+19.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,123.4,,,,,
finnedo01,Dorian Finney-Smith,2020,26,PF,DAL,+5.9,DAL,64,1898,59.5,29.7,11.4,59.7,1.9,6.7,1.5,1.2,-0.1,+0.5,+0.5,3.1,7.1,8.5,12.7,6.8,11.2,7.0,12.3,9.7,1.1,1.6,121.6,13.0,112.2,59.9,37.4,72.2,58.0,21.2
hardati02,Tim Hardaway,2020,27,SG,DAL,+5.9,DAL,62,1775,55.7,28.6,20.1,58.4,2.5,3.9,0.9,1.2,+2.3,+0.6,+3.0,5.2,9.4,10.0,21.8,10.4,6.8,1.4,9.8,5.7,1.0,0.2,116.3,20.3,114.2,48.2,40.9,79.9,57.0,19.2
doncilu01,Luka Don?i?,2020,20,PG,DAL,+5.9,DAL,53,1760,55.2,33.2,31.4,58.5,9.5,10.2,1.4,4.6,+7.8,-1.2,+6.6,8.6,19.7,17.6,37.1,45.5,14.8,4.1,24.9,14.7,1.6,0.5,116.0,38.4,108.6,57.4,31.9,75.6,44.4,44.1
klebima01,Maxi Kleber,2020,28,C,DAL,+5.9,DAL,65,1656,51.9,25.5,12.9,60.3,1.7,7.7,2.1,1.0,-1.2,+1.1,-0.0,2.3,8.3,9.6,13.8,6.2,8.8,6.4,15.6,11.1,0.6,4.0,123.4,13.8,110.8,59.1,37.5,86.3,61.1,17.7
porzikr01,Kristaps Porzi??is,2020,24,PF,DAL,+5.9,DAL,51,1597,50.1,31.3,22.3,54.0,2.0,11.0,3.2,1.9,-0.2,+2.4,+2.2,4.0,12.6,12.3,26.6,8.6,8.5,5.9,25.3,15.8,1.1,5.6,109.0,25.4,105.8,47.7,34.9,77.6,44.7,28.2
curryse01,Seth Curry,2020,29,SG,DAL,+5.9,DAL,59,1448,45.4,24.5,18.6,65.0,3.0,3.5,1.1,1.5,+2.6,-2.1,+0.6,2.4,9.7,11.0,18.6,12.1,9.5,1.9,8.0,5.0,1.2,0.5,124.4,17.7,114.1,56.0,45.3,84.1,56.4,16.5
wrighde01,Delon Wright,2020,27,SG,DAL,+5.9,DAL,64,1384,43.4,21.6,12.2,56.3,5.7,6.6,2.4,1.7,+0.5,+0.1,+0.6,2.3,10.7,11.6,14.8,21.3,13.8,4.9,13.8,9.4,2.5,1.2,120.9,16.2,109.0,51.4,37.7,78.4,30.6,23.6
poweldw01,Dwight Powell,2020,28,C,DAL,+5.9,DAL,40,1061,33.3,26.5,12.9,67.7,2.0,7.8,1.9,1.2,-0.1,+0.9,+0.7,1.9,9.3,10.7,12.7,7.7,11.5,7.5,14.7,11.2,1.6,1.8,133.8,13.1,110.5,71.6,25.6,66.7,17.0,48.5
brunsja01,Jalen Brunson,2020,23,PG,DAL,+5.9,DAL,57,1022,32.1,17.9,16.6,55.3,6.7,4.8,0.9,2.3,+1.3,+0.9,+2.2,2.5,10.3,9.1,20.4,26.9,13.6,2.3,11.2,6.9,1.0,0.3,114.2,21.3,113.7,51.5,35.8,81.3,30.9,19.3
jacksju01,Justin Jackson,2020,24,PF,DAL,+5.9,DAL,57,914,28.7,16.0,13.1,50.3,1.9,5.6,0.8,0.5,-1.0,-2.6,-3.5,-0.4,6.8,6.5,15.9,7.1,3.5,3.2,12.7,8.0,0.6,0.8,110.1,15.1,113.8,49.7,30.2,81.8,48.4,14.3
bareajo01,J.J. Barea,2020,35,PG,DAL,+5.9,DAL,25,374,11.7,15.0,18.6,51.9,9.2,4.6,0.6,3.3,+2.0,-0.1,+1.9,0.9,11.1,9.2,25.0,38.1,15.5,2.9,10.1,6.6,0.5,0.5,109.7,26.8,115.1,43.6,38.2,94.4,42.9,10.2
leeco01,Courtney Lee,2020,34,SG,DAL,+5.9,DAL,23,325,10.2,14.1,11.2,63.2,1.2,3.5,2.7,1.2,-0.7,-0.2,-0.9,0.3,5.7,7.5,11.9,4.5,12.2,2.3,7.6,5.0,2.7,1.6,116.1,11.3,110.1,56.7,43.5,85.7,60.5,9.2
marjabo01,Boban Marjanovi?,2020,31,C,DAL,+5.9,DAL,36,306,9.6,8.5,23.9,59.1,1.4,16.1,1.4,2.7,+3.8,-0.7,+3.0,0.9,14.7,13.9,27.0,6.7,11.9,15.4,30.8,23.2,0.8,1.9,114.7,26.5,107.4,58.0,26.7,74.4,9.8,25.5
broekry01,Ryan Broekhoff,2020,29,SG,DAL,+5.9,DAL,17,180,5.6,10.6,14.3,56.8,2.2,8.7,1.8,1.2,+1.7,+0.3,+1.9,0.4,9.4,10.1,16.3,8.3,8.8,3.0,21.6,12.5,1.3,1.9,114.5,15.7,109.0,25.0,39.2,87.5,86.4,13.6
caulewi01,Willie Cauley-Stein,2020,26,C,DAL,+5.9,DAL,12,146,4.6,12.2,15.2,66.4,2.5,13.2,3.7,1.0,-3.0,+1.7,-1.3,0.1,14.4,15.6,14.6,10.2,8.0,8.8,28.8,19.0,1.3,6.4,135.3,14.8,103.7,68.3,0.0,55.6,2.4,21.4
kiddgmi01,Michael Kidd-Gilchrist,2020,26,SF,DAL,+5.9,DAL,9,71,2.2,7.9,2.0,25.4,1.5,10.2,2.0,3.1,-10.2,+0.2,-10.1,-0.3,0.8,-2.7,8.4,5.0,43.2,4.5,24.6,14.7,1.4,2.4,55.7,9.5,107.4,25.0,0.0,100.0,42.9,28.6
clevean01,Antonius Cleveland,2020,25,SG,DAL,+5.9,DAL,6,22,0.7,3.7,8.3,36.3,0.0,5.0,3.3,1.7,-8.9,-4.9,-13.9,-0.1,1.6,-0.6,15.3,0.0,12.7,0.0,14.0,7.1,2.2,3.8,66.2,14.1,107.7,40.0,0.0,50.0,16.7,33.3
reavejo02,Josh Reaves,2020,22,SG,DAL,+5.9,DAL,2,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-37.9,-25.5,-63.4,0.0,-24.0,-38.4,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,119.6,0.0,,,0.0,0.0
jokicni01,Nikola Joki?,2020,24,C,DEN,+3.3,DEN,64,2067,66.6,32.3,23.3,60.3,7.9,11.6,2.2,3.5,+4.0,+1.1,+5.1,8.2,18.2,17.7,26.7,34.2,15.5,8.2,26.8,17.5,1.8,1.9,119.0,28.3,106.2,59.0,31.7,81.3,23.4,27.9
bartowi01,Will Barton,2020,29,SF,DEN,+3.3,DEN,57,1878,60.5,32.9,16.8,54.6,4.1,7.1,1.7,1.7,+1.7,+0.9,+2.6,5.1,10.9,11.1,20.0,16.1,10.2,4.5,16.8,10.6,1.6,1.4,112.1,19.9,109.9,49.5,37.3,77.1,38.7,18.2
murraja01,Jamal Murray,2020,22,PG,DEN,+3.3,DEN,54,1766,56.9,32.7,21.1,55.9,5.5,4.4,1.7,2.5,+1.5,+0.4,+1.9,4.1,12.0,11.5,25.1,22.7,11.8,2.6,10.7,6.7,1.8,0.8,111.5,24.8,111.4,51.4,34.8,89.1,35.6,21.2
harriga01,Gary Harris,2020,25,SG,DEN,+3.3,DEN,55,1755,56.6,31.9,12.1,51.8,2.5,3.4,1.9,1.2,-2.6,+2.1,-0.5,2.0,6.2,6.3,15.1,9.0,9.6,1.6,8.7,5.2,2.1,0.7,104.9,14.6,111.1,47.6,33.3,82.2,40.3,17.5
grantje01,Jerami Grant,2020,25,PF,DEN,+3.3,DEN,63,1659,53.5,26.3,16.4,58.2,1.8,5.0,2.1,1.2,-0.6,-1.9,-2.6,0.2,8.3,9.2,17.9,6.7,8.0,3.6,11.6,7.6,1.3,2.9,115.7,16.9,110.8,51.6,39.6,74.3,39.2,30.9
morrimo01,Monte Morris,2020,24,PG,DEN,+3.3,DEN,64,1385,44.6,21.6,14.6,54.0,6.1,3.0,1.8,1.2,+1.1,-1.7,-0.6,1.5,10.1,10.7,17.2,23.5,8.2,1.6,7.4,4.5,1.9,1.1,117.6,17.6,111.9,49.9,37.6,82.3,29.5,13.0
millspa01,Paul Millsap,2020,34,PF,DEN,+3.3,DEN,43,1041,33.6,24.2,18.4,60.0,2.4,9.0,2.3,2.1,+0.1,+2.1,+2.2,2.6,10.8,11.9,20.4,9.4,12.0,9.2,17.8,13.5,1.8,2.4,118.0,20.3,108.4,50.4,44.2,84.0,27.7,33.2
plumlma01,Mason Plumlee,2020,29,C,DEN,+3.3,DEN,52,887,28.6,17.1,15.9,61.9,5.2,11.7,2.5,2.9,-0.1,-0.1,-0.2,1.2,12.2,13.0,18.4,20.2,18.6,11.2,23.9,17.5,1.6,3.3,118.4,20.3,106.4,63.2,0.0,53.6,1.6,56.1
craigto01,Torrey Craig,2020,29,SF,DEN,+3.3,DEN,49,850,27.4,17.3,10.7,56.0,1.4,6.8,2.1,0.9,-0.7,-0.7,-1.3,0.6,5.6,6.8,12.2,5.2,8.8,6.3,14.0,10.2,1.0,3.4,115.6,12.1,110.4,60.6,33.0,64.5,51.7,15.1
beaslma01,Malik Beasley,2020,23,SG,DEN,+3.3,DEN,41,746,24.0,18.2,16.1,51.1,2.4,3.8,1.8,1.8,-1.7,+1.1,-0.6,0.8,6.8,6.6,20.6,9.1,10.2,1.3,10.2,5.7,2.1,0.7,99.9,19.2,110.9,42.1,36.0,86.8,53.5,12.6
portemi01,Michael Porter,2020,21,PF,DEN,+3.3,DEN,47,665,21.4,14.1,19.9,59.5,1.9,11.0,2.1,1.9,+1.6,-1.2,+0.4,1.1,12.5,13.4,21.9,8.1,10.4,8.9,24.3,16.6,1.4,2.6,114.8,21.0,107.3,54.4,42.2,76.7,36.2,15.2
hernaju01,Juan Hernangómez,2020,24,PF,DEN,+3.3,DEN,34,422,13.6,12.4,9.4,44.2,1.9,8.3,0.9,1.6,-2.3,+1.0,-1.4,0.3,5.4,4.4,14.3,6.7,12.9,6.3,18.8,12.5,0.6,1.1,94.8,14.5,111.8,46.0,25.0,64.0,54.5,22.7
doziepj01,PJ Dozier,2020,23,PG,DEN,+3.3,DEN,21,234,7.5,11.1,13.6,44.9,4.6,4.7,1.9,1.7,-1.9,-0.3,-2.2,0.1,5.9,4.3,19.8,17.5,10.3,2.4,11.9,7.1,1.5,2.0,96.6,19.7,110.8,46.0,25.0,63.6,30.8,12.1
cancavl01,Vlatko ?an?ar,2020,22,SF,DEN,+3.3,DEN,14,45,1.5,3.2,14.0,50.7,2.5,8.2,1.6,2.5,-1.3,+0.0,-1.2,0.0,5.5,5.4,19.0,9.1,15.2,12.3,12.4,12.4,1.1,2.0,106.0,20.0,111.4,55.6,16.7,100.0,40.0,26.7
vandeja01,Jarred Vanderbilt,2020,20,SF,DEN,+3.3,DEN,9,41,1.3,4.6,9.0,71.4,1.8,7.2,3.6,6.3,-8.1,-1.3,-9.3,-0.1,4.3,2.4,14.8,6.6,50.0,8.1,13.6,10.9,3.6,2.2,76.6,16.2,105.3,71.4,,,0.0,0.0
mcraejo01,Jordan McRae,2020,28,SG,DEN,+3.3,DEN,4,32,1.0,8.0,10.4,58.0,4.6,5.8,3.5,0.0,+5.6,-1.0,+4.6,0.1,10.1,14.1,10.5,15.6,0.0,3.5,13.9,8.7,3.1,2.9,143.9,11.3,106.2,0.0,50.0,75.0,66.7,66.7
bateske01,Keita Bates-Diop,2020,24,SF,DEN,+3.3,DEN,2,19,0.6,9.5,13.6,93.1,0.0,3.9,1.9,0.0,+2.4,+4.4,+6.8,0.1,8.5,10.0,8.6,0.0,0.0,0.0,11.7,5.9,0.0,4.9,192.5,7.0,112.3,100.0,,75.0,0.0,200.0
vonleno01,Noah Vonleh,2020,24,PF,DEN,+3.3,DEN,4,17,0.5,4.3,17.4,103.1,2.2,15.3,0.0,4.4,+3.7,-5.2,-1.5,0.0,13.9,17.0,15.0,8.6,34.0,19.6,26.3,22.9,0.0,0.0,132.7,16.2,111.7,100.0,100.0,50.0,33.3,66.7
danietr01,Troy Daniels,2020,28,SG,DEN,+3.3,DEN,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.9,+15.2,-62.8,0.0,-25.0,-40.8,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,118.9,,0.0,,100.0,0.0
gallola01,Langston Galloway,2020,28,SG,DET,-3.4,DET,65,1674,53.2,25.8,14.6,58.5,2.2,3.2,1.3,0.9,+0.9,-1.5,-0.6,1.8,7.5,9.0,15.8,8.7,6.6,2.1,7.9,5.0,1.4,0.5,117.5,15.0,115.6,48.8,40.1,85.9,61.7,16.0
drumman01,Andre Drummond,2020,26,C,DET,-3.4,DET,49,1654,52.6,33.8,19.4,55.0,3.1,17.3,4.0,3.9,-2.3,+2.0,-0.3,2.1,15.8,15.8,25.4,14.0,18.0,15.3,38.1,26.6,2.9,4.1,104.5,26.6,102.2,54.6,4.8,58.4,3.1,37.6
brownbr01,Bruce Brown,2020,23,SG,DET,-3.4,DET,58,1634,52.0,28.2,11.7,51.8,5.2,6.2,2.1,2.3,-1.8,+2.0,+0.1,2.4,8.1,7.5,16.0,20.4,16.7,4.2,15.0,9.5,1.9,1.5,106.3,17.2,112.0,47.0,34.4,73.9,21.5,26.6
snellto01,Tony Snell,2020,28,SF,DET,-3.4,DET,58,1613,51.3,27.8,10.6,59.7,2.8,2.5,1.0,0.7,-0.3,-1.8,-2.1,0.5,6.2,7.1,11.3,10.8,7.1,0.6,7.2,3.9,0.9,0.8,121.2,11.0,116.7,52.4,40.3,100.0,67.1,7.7
rosede01,Derrick Rose,2020,31,PG,DET,-3.4,DET,50,1298,41.3,26.0,25.7,55.5,7.9,3.4,1.6,3.6,+2.6,-2.2,+0.4,2.1,14.8,12.9,31.6,40.5,13.4,2.3,8.3,5.3,1.5,1.0,109.4,31.9,114.9,53.5,30.6,87.1,19.5,18.5
woodch01,Christian Wood,2020,24,PF,DET,-3.4,DET,61,1286,40.9,21.1,22.3,65.4,1.7,11.0,2.4,2.3,+1.8,+2.8,+4.5,4.8,15.2,16.3,22.9,7.5,12.0,9.0,25.0,16.9,1.2,3.4,122.3,22.2,109.8,63.0,37.5,75.2,27.8,48.6
mykhasv01,Sviatoslav Mykhailiuk,2020,22,SF,DET,-3.4,DET,55,1241,39.5,22.6,14.5,58.0,3.0,3.0,1.3,1.8,+0.4,-0.7,-0.4,1.5,6.8,7.7,16.9,12.0,12.5,1.5,7.9,4.7,1.5,0.3,109.8,16.4,115.4,43.1,40.6,80.0,70.4,16.6
morrima02,Markieff Morris,2020,30,PF,DET,-3.4,DET,44,988,31.4,22.5,18.1,57.3,2.6,6.5,1.4,2.6,-1.3,-2.4,-3.7,-0.5,8.7,7.8,21.8,11.0,14.2,2.7,17.3,9.9,1.3,0.9,104.3,20.9,113.1,50.0,39.7,77.2,48.6,20.3
kennalu01,Luke Kennard,2020,23,SG,DET,-3.4,DET,28,922,29.3,32.9,17.7,58.9,4.6,3.9,0.7,1.7,+2.4,-2.9,-0.5,1.0,9.8,9.7,19.8,19.2,10.3,1.1,11.1,6.0,0.6,0.5,117.2,19.5,116.4,49.1,39.9,89.3,53.5,21.9
makerth01,Thon Maker,2020,22,C,DET,-3.4,DET,59,759,24.1,12.9,13.0,57.9,2.0,8.0,3.1,2.2,-2.6,-0.3,-3.0,-0.1,7.2,8.2,15.9,7.9,16.3,7.7,16.9,12.3,1.6,4.2,110.5,16.4,110.1,54.8,33.3,66.7,32.6,58.7
doumbse01,Sekou Doumbouya,2020,19,SF,DET,-3.4,DET,37,731,23.2,19.8,12.2,47.8,0.9,5.9,1.4,1.8,-5.0,-3.8,-8.9,-2.3,4.1,2.6,17.1,3.4,12.2,3.1,15.2,9.1,1.3,0.9,90.6,16.2,113.5,46.7,28.9,67.4,41.8,19.8
griffbl01,Blake Griffin,2020,30,PF,DET,-3.4,DET,18,512,16.3,28.4,20.1,47.6,4.2,6.1,1.0,2.9,-0.9,-2.3,-3.2,-0.1,8.5,5.8,28.4,18.0,12.0,3.7,15.0,9.3,0.7,1.1,97.2,28.0,115.0,43.9,24.3,77.6,44.4,39.2
jacksre01,Reggie Jackson,2020,29,PG,DET,-3.4,DET,14,381,12.1,27.2,20.2,49.2,7.0,4.0,0.9,2.2,+1.6,-1.2,+0.4,0.6,10.1,9.3,27.0,30.8,9.8,3.2,9.0,6.1,1.0,0.2,105.8,27.3,116.3,38.8,37.8,78.8,41.4,16.7
fraziti01,Tim Frazier,2020,29,PG,DET,-3.4,DET,27,355,11.3,13.1,10.1,46.4,9.7,3.4,1.9,3.7,-3.5,+2.2,-1.3,0.3,6.5,4.8,17.3,36.5,25.6,2.8,7.8,5.3,1.9,0.9,99.4,20.2,114.0,37.5,33.3,79.2,31.9,25.5
hensojo01,John Henson,2020,29,PF,DET,-3.4,DET,11,188,6.0,17.1,14.9,67.0,2.2,9.4,3.5,2.9,-2.4,+1.5,-0.9,0.2,10.6,11.5,16.6,9.3,20.9,8.3,20.8,14.5,2.1,4.4,111.6,16.8,107.9,69.6,40.0,46.2,9.8,25.5
