player_id,player_name,season,type,age,team,pos,G,MP,MPG,TS_pct,Usg,FGA3r,FTAr,AST_pct,TOV_pct,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,pace_impact,raptor_off,raptor_def,raptor_tot,war_total
josepyv01,Yvon Joseph,1986,RS,28,NJN,C,1,5,5,113.6,7,0,0,0,0,0,0,0,0,0,0.5,2.6,-3,-0.4,0.01
birdsot01,Otis Birdsong,1986,PO,30,NJN,SG,3,132,44,54.5,22.4,5.5,34.5,12.6,12.4,4.2,6.9,5.4,2.2,1.4,0.7,1.1,0,1,0.26
willibu01,Buck Williams,1986,PO,25,NJN,PF,3,126,42,76.7,15.1,0,89.7,2.4,12.9,10.5,19.6,14.7,2.3,0.5,0.3,5.1,0.9,6,0.58
gminsmi01,Mike Gminski,1986,PO,26,NJN,C,3,109,36.3,52.8,24,0,62.8,6.8,14.1,11.2,22.6,16.4,1.8,1.1,-0.3,-0.6,-1.2,-1.9,0.05
kingal01,Albert King,1986,PO,26,NJN,SF,3,98,32.7,46.8,20.3,9.5,9.5,16,10.3,9,6.6,7.9,1,0.6,0.4,0.7,-1.9,-1.2,0.08
cookda01,Darwin Cook,1986,PO,27,NJN,PG,3,77,25.7,44.2,20,13.8,20.7,33.9,15.9,4.3,6.7,5.4,3.2,1.6,1.3,0.7,0.9,1.6,0.18
ranseke01,Kelvin Ransey,1986,PO,27,NJN,PG,3,68,22.7,52.9,17.7,13.6,36.4,26.2,13.6,4.9,7.6,6.2,0.7,0,0.3,1.9,-3.2,-1.2,0.05
johnsmi01,Mickey Johnson,1986,PO,33,NJN,PF,3,54,18,35.7,20.3,10.5,57.9,5.1,11.2,4.1,21.6,12.2,1.8,0,1.2,-6.3,-0.8,-7.1,-0.12
okoremi01,Mike O'Koren,1986,PO,27,NJN,SF,2,21,10.5,16.7,17.5,16.7,0,12.3,33.3,5.3,6.2,5.7,4.6,3,2.8,-10.1,2.2,-7.9,-0.06
turneje01,Jeff Turner,1986,PO,23,NJN,PF,3,18,6,43.6,16.9,0,33.3,21.8,53.8,0,21.6,10,0,0,4.1,-10.7,-6.5,-17.1,-0.14
dawkida01,Darryl Dawkins,1986,PO,29,NJN,C,1,17,17,68.3,22.4,0,50,30.2,21.5,6.5,15.3,10.5,0,7.4,1.1,2.7,-1.9,0.9,0.03
sparrro01,Rory Sparrow,1986,RS,27,NYK,PG,74,2344,31.7,51.1,16.7,2.8,17.6,30,16.5,2.3,6.1,4.1,1.8,0.4,-0.3,0.5,-0.3,0.2,3.52
orrlo01,Louis Orr,1986,RS,27,NYK,SF,74,2237,30.2,50.9,18.4,0.5,37.5,11.9,12,5.9,10,7.9,1.3,0.7,-0.4,-0.8,-0.1,-0.9,2.07
wilkige01,Gerald Wilkins,1986,RS,22,NYK,SG,81,2025,25,48.8,24.7,2.7,25.4,13.2,13.1,4.9,6.8,5.8,1.6,0.3,0.1,-2.5,-0.9,-3.5,-0.73
walkeda01,Darrell Walker,1986,RS,24,NYK,PG,81,2023,25,47.9,22.1,1.3,36.8,25.3,18,5.3,7,6.2,3.5,1.1,0.4,-1.5,2,0.5,3.42
tucketr01,Trent Tucker,1986,RS,26,NYK,SG,77,1788,23.2,52.2,20,12.3,13.5,17.2,8.2,4.2,6.6,5.3,1.8,0.3,-0.1,1.1,-0.2,0.9,3.31
ewingpa01,Patrick Ewing,1986,RS,23,NYK,C,50,1771,35.4,52.6,26.5,0.6,37.6,9.6,15.3,7.6,21.9,14.4,1.5,3.6,0.1,-2.7,2.4,-0.4,2.17
bannike01,Ken Bannister,1986,RS,25,NYK,PF,70,1405,20.1,51.1,21.4,0.2,52,4.6,18,6.8,19.7,13,1.5,1.1,1,-4.4,-0.2,-4.6,-1.35
grunfer01,Ernie Grunfeld,1986,RS,30,NYK,SF,76,1402,18.4,51.2,13.5,17.2,30.4,11.9,11,3.2,13.9,8.3,1.4,0.6,0.4,-0.8,0,-0.8,1.4
thornbo01,Bob Thornton,1986,RS,23,NYK,PF,71,1323,18.6,48.7,13.6,0,59.1,4.5,19.4,9.2,15.9,12.4,1.1,0.3,0.8,-3.5,-0.9,-4.4,-1.15
baileja01,James Bailey,1986,RS,28,NYK,PF,48,1245,25.9,51.6,20.7,0.9,37.7,6.1,16.1,8.8,22.1,15.2,1.3,2,0.7,-2.3,0.5,-1.9,0.57
cummipa01,Pat Cummings,1986,RS,29,NYK,C,31,1007,32.5,51.9,23.1,0.5,34.1,7.5,15.6,9.9,22.2,15.7,1.3,0.7,0.4,-2.4,1,-1.4,0.68
mcneach01,Chris McNealy,1986,RS,24,NYK,PF,30,627,20.9,51.9,13.3,0,32.6,9.3,17.5,10.7,26.7,18.3,3,1.2,0.4,-0.7,3.1,2.4,1.65
cofiefr01,Fred Cofield,1986,RS,24,NYK,PG,45,469,10.4,42.8,21.6,8.2,10.9,26.6,20.3,1.4,10.1,5.5,2.1,0.4,0.9,-4.3,-0.8,-5.1,-0.57
greenke01,Ken Green,1986,RS,26,NYK,PF,7,72,10.3,50.1,18.6,0,33.3,4.4,3.1,18,24.7,21.2,2.7,0,-0.2,2.1,2.4,4.5,0.27
cartwbi01,Bill Cartwright,1986,RS,28,NYK,C,2,36,18,52.6,20.2,0,142.9,18.9,34.5,6,26.4,15.7,1.4,1.7,1.4,-5.8,-0.1,-6,-0.06
cartebu01,Butch Carter,1986,RS,27,NYK,SG,5,31,6.2,29.6,19.5,12.5,12.5,12.8,41.6,7,3.8,5.5,1.6,0,1.9,-10.5,-3.8,-14.2,-0.18
cheekma01,Maurice Cheeks,1986,RS,29,PHI,PG,82,3270,39.9,59.7,16,1.9,36.7,32.3,18.3,1.9,6.1,4,3,0.5,-0.6,4,0.9,4.9,12.63
barklch01,Charles Barkley,1986,RS,22,PHI,PF,80,2952,36.9,61.9,22.4,7.2,55.5,16,21.3,13.4,25.4,19.4,2.8,2.4,0.3,3.2,2,5.3,12.11
malonmo01,Moses Malone,1986,RS,30,PHI,C,74,2706,36.6,55.3,27.6,0.1,62.9,5.1,14.1,14,22,18,1.2,1.5,-0.6,0.3,0.1,0.4,4.37
ervinju01,Julius Erving,1986,RS,35,PHI,SF,74,2474,33.4,53.7,23.8,2.9,33.9,15.4,14.6,7.7,9.1,8.4,2.2,1.9,-0.3,1.2,0.3,1.5,5.31
threase01,Sedale Threatt,1986,RS,24,PHI,SG,70,1754,25.1,48.1,18.9,3.5,13.2,16,12.4,1.3,6.4,3.9,2.5,0.2,0.2,-1.2,-0.3,-1.5,1.13
jonesbo01,Bobby Jones,1986,RS,34,PHI,PF,70,1519,21.7,61.2,13,0.3,42.9,11.2,18.3,3.6,8.8,6.2,1.5,1.9,0,-0.8,-0.8,-1.6,0.87
catlete01,Terry Catledge,1986,RS,22,PHI,PF,64,1092,17.1,50.2,20.7,0.9,32.3,2.8,12.3,11,16.9,13.9,1.4,0.4,0.2,-2.1,-1.4,-3.5,-0.41
johnscl01,Clemon Johnson,1986,RS,29,PHI,C,75,1069,14.3,50.5,11.2,0,36.3,1.8,12.8,11.1,15.6,13.3,1,3.3,-0.2,-3,0.4,-2.6,0.06
mosspe01,Perry Moss,1986,RS,27,PHI,PG,60,852,14.2,45.8,15.7,10.5,31,13.9,18.3,3.3,8.5,5.9,2.8,0.8,0.9,-3.1,-0.2,-3.4,-0.28
mcadobo01,Bob McAdoo,1986,RS,34,PHI,C,29,609,21,51.3,22.2,0,32.3,8.5,14.6,4.6,14.3,9.5,0.8,1.7,0,-3.8,-1.3,-5,-0.71
woodle01,Leon Wood,1986,RS,23,PHI,PG,29,455,15.7,51,14,21.3,25,22.3,4.4,2.2,4.4,3.3,1.5,0,-0.2,1.4,-1.6,-0.2,0.58
thomppa01,Paul Thompson,1986,RS,24,PHI,SF,23,432,18.8,42,22.6,6.2,22.2,7.9,12.3,7,9.3,8.2,1.7,2.2,0.2,-3.8,-0.5,-4.2,-0.33
stokegr01,Greg Stokes,1986,RS,22,PHI,PF,31,350,11.3,49.1,16.9,0.8,17.6,6.9,12.9,8.6,9.6,9.1,1.9,1.8,0.6,-2.4,-0.5,-2.9,-0.02
greenke02,Kenny Green,1986,RS,21,PHI,SF,21,232,11,45.5,20.7,0,25.3,3.7,15.1,4.8,12,8.4,0.2,0.5,0.3,-5.5,-3.8,-9.4,-0.79
toneyan01,Andrew Toney,1986,RS,28,PHI,SG,6,84,14,31.6,22.3,5.6,22.2,19.5,15,2.7,4,3.3,1.1,0,0.5,-7,-3.3,-10.3,-0.32
cartebu01,Butch Carter,1986,RS,27,PHI,SG,4,36,9,40.2,22,0,37.5,3.8,5.1,0,3.1,1.6,0,0,1.4,-5.9,-4.4,-10.2,-0.14
wintevo01,Voise Winters,1986,RS,23,PHI,SF,4,17,4.3,23.1,35.5,7.7,0,0,13.3,6.6,13.1,9.9,2.8,0,0.6,-16.8,-0.7,-17.5,-0.13
youngmi01,Michael Young,1986,RS,25,PHI,SF,2,2,1,0,40.3,0,0,0,0,0,0,0,0,0,-1.3,-35,-4.1,-39.1,-0.04
cheekma01,Maurice Cheeks,1986,PO,29,PHI,PG,12,519,43.3,58.4,19.5,3.8,40.1,24.4,13,3,9.3,6.2,1.2,0.3,-0.8,3.7,-1,2.7,1.48
barklch01,Charles Barkley,1986,PO,22,PHI,PF,12,497,41.4,63.1,25,8.3,72.8,21,21.5,14.2,29,21.8,2.7,1.8,0.4,5,2.1,7.1,2.58
ervinju01,Julius Erving,1986,PO,35,PHI,SF,12,433,36.1,50.8,23.5,6.1,36.1,17.4,15.8,7.1,11.4,9.3,1.2,2.2,-0.2,0.3,-0.5,-0.2,0.59
jonesbo01,Bobby Jones,1986,PO,34,PHI,PF,12,329,27.4,60.4,13.9,1.4,67.6,14.1,13.5,3.2,7.8,5.6,1.5,2.5,0.2,0.9,0.1,1,0.64
threase01,Sedale Threatt,1986,PO,24,PHI,SG,12,312,26,50.8,22.7,1.4,23.1,21.1,8.7,2.3,6.8,4.6,3.6,0.4,0.5,1.6,1.9,3.5,1.03
johnscl01,Clemon Johnson,1986,PO,29,PHI,C,12,303,25.3,57.8,10,0,47.2,3.5,13.5,8.9,13.7,11.4,1.8,3,0,-1.6,2.2,0.6,0.54
catlete01,Terry Catledge,1986,PO,22,PHI,PF,11,293,26.6,42.6,20.7,0,32.5,2.5,9.5,14.9,14.5,14.7,1,1.6,-0.1,-2.8,-0.6,-3.4,-0.1
stokegr01,Greg Stokes,1986,PO,22,PHI,PF,7,90,12.9,40,17.2,0,46.4,5.8,10.6,7.9,8.7,8.3,1.1,4,0,-4.4,-0.2,-4.7,-0.09
mcadobo01,Bob McAdoo,1986,PO,34,PHI,C,5,73,14.6,62.7,25.4,0,44.4,4.7,4.4,12.9,9.2,11,2.7,4.1,0.4,5.4,3.3,8.7,0.44
mosspe01,Perry Moss,1986,PO,27,PHI,PG,7,28,4,29.6,18.3,12.5,12.5,9.1,32.2,0,12,6.1,0,2.1,2,-11.8,-4.3,-16.1,-0.2
youngmi01,Michael Young,1986,PO,25,PHI,SF,3,3,1,25,54.8,0,0,0,0,39.3,0,19.1,0,0,-3.1,-12.2,-3.7,-15.9,-0.02
humphja01,Jay Humphries,1986,RS,23,PHO,PG,82,2733,33.3,53.4,15.1,3.9,35,25.3,18.3,2.5,8.2,5.5,2.2,0.2,-0.2,0.6,0.2,0.8,4.96
nancela01,Larry Nance,1986,RS,26,PHO,PF,73,2484,34,61.6,22.6,0.8,44.4,14.8,14.9,8.2,20,14.3,1.3,2.9,-0.2,1.8,0.7,2.6,6.74
daviswa03,Walter Davis,1986,RS,31,PHO,SG,70,2239,32,53.6,29.2,5.9,23.7,26.5,13.4,2.9,7.4,5.2,2,0.1,-0.1,1.4,-0.7,0.6,3.88
adamsal01,Alvan Adams,1986,RS,31,PHO,C,78,2005,25.7,54.7,19.4,0.3,29.9,22.5,21.1,8.9,18.1,13.7,2.4,1.3,0.3,-0.9,1.5,0.6,3.48
sandemi01,Mike Sanders,1986,RS,25,PHO,SF,82,1644,20,57.3,22.6,2.2,38,13.5,15.3,7.6,11.4,9.6,2.1,1.1,0.5,0.6,0.2,0.8,2.98
pincked01,Ed Pinckney,1986,RS,22,PHO,SF,80,1602,20,59.9,17.8,0.4,55.6,7.7,20.6,7.1,14.7,11.1,2,1.3,0.4,-1.3,0.4,-1,1.47
edwarja01,James Edwards,1986,RS,30,PHO,C,52,1314,25.3,58.9,25.7,0,51.4,8.7,15.1,7.2,18.7,13.2,0.8,1.2,0.6,-1.2,-0.7,-1.9,0.57
thompbe01,Bernard Thompson,1986,RS,23,PHO,SG,61,1281,21,55.2,17.4,0.5,39.3,14,16.1,5.4,7.2,6.3,1.8,0.4,0.2,-0.3,-0.8,-1.1,1.09
pittmch01,Charles Pittman,1986,RS,27,PHO,PF,69,1132,16.4,63,13.6,0,64.7,6.6,27.6,10.5,14.3,12.5,1.5,1.1,0.2,-2.1,-0.8,-3,-0.12
gloucge01,Georgi Glouchkov,1986,RS,26,PHO,PF,49,772,15.8,45.5,17.5,0.5,58.4,5.3,22.4,4.8,18.9,12.1,1.5,1.8,1,-6.5,-0.2,-6.7,-1.57
jonesch02,Charles Jones,1986,RS,24,PHO,PF,43,742,17.3,48.3,14.2,0.6,59.8,8.9,21.6,10.5,19.1,15,2,1.9,0.2,-3.1,0.8,-2.3,0.17
fostero01,Rod Foster,1986,RS,25,PHO,PG,48,704,14.7,43.5,16.6,14.7,14.7,22.4,20.8,1.5,7.7,4.7,1.4,0.1,0.3,-3.4,-1.8,-5.3,-0.9
robeyri01,Rick Robey,1986,RS,30,PHO,C,46,629,13.7,41.7,17.6,1.6,25.1,11.9,23.7,7.6,19,13.5,1.4,0.4,0.6,-6.5,-0.6,-7.2,-1.43
toneyse01,Sedric Toney,1986,RS,23,PHO,PG,10,206,20.6,51.9,17.6,16.9,50.8,16.6,20.8,1.7,10.7,6.4,1.1,0,0.5,-2.6,-2,-4.6,-0.2
vanosni01,Nick Vanos,1986,RS,22,PHO,C,11,202,18.4,32.9,20.2,0,31.9,10.2,19.6,12.5,21.3,17.1,0.5,1.4,0.7,-8.1,-1.2,-9.3,-0.68
holtomi01,Mike Holton,1986,RS,24,PHO,SG,4,65,16.3,26.5,16.3,10,30,13,15,1.8,3.4,2.7,1.4,0,0.5,-6.7,-1.9,-8.6,-0.2
durrade01,Devin Durrant,1986,RS,25,PHO,SF,4,51,12.8,37.3,20.9,0,19,13.4,14.9,4.7,13,9,2.7,0,1.6,-5.9,0.6,-5.3,-0.07
vandeki01,Kiki Vandeweghe,1986,RS,27,POR,SF,79,2791,35.3,61.4,25.1,0.6,45.2,10.3,10,3.7,5,4.4,0.9,0.3,-0.6,3.2,-2.1,1.1,5.44
drexlcl01,Clyde Drexler,1986,RS,23,POR,SG,75,2576,34.3,53,24.4,5.3,33.4,33.3,17.7,7.5,11,9.3,3.5,1,0.2,3.6,1.4,5,10.22
thompmy01,Mychal Thompson,1986,RS,31,POR,C,82,2569,31.3,52.5,20.7,0,30.6,9.6,14.6,8,18.9,13.4,1.4,0.8,0,-2.1,-0.4,-2.5,0.27
paxsoji02,Jim Paxson,1986,RS,28,POR,SG,75,1931,25.7,54.5,20.7,7.8,30.8,20.1,11.1,2.5,6.2,4.3,2.2,0.1,-0.2,1.9,-0.7,1.3,3.95
coltest01,Steve Colter,1986,RS,23,POR,PG,81,1868,23.1,52.8,16.6,13.9,27.5,18,14.7,2.5,8.3,5.4,2.8,0.3,0.3,-0.1,0.3,0.2,2.82
carrke01,Kenny Carr,1986,RS,30,POR,PF,55,1557,28.3,54.6,17,0.9,46.6,5.9,15.9,10.6,25.2,17.9,1.1,1.1,0.2,-1.1,-0.6,-1.6,0.9
jonesca01,Caldwell Jones,1986,RS,35,POR,C,80,1437,18,58.8,11.6,2.8,59.1,6.3,24.2,8.3,19.8,14,1.2,2.4,0.5,-3.1,-0.1,-3.2,-0.31
kerseje01,Jerome Kersey,1986,RS,23,POR,SF,79,1217,15.4,58.9,22.2,1.3,48.7,9.8,16.5,12.7,14.6,13.6,3.2,1.5,1,1.4,1.4,2.8,3.49
portete01,Terry Porter,1986,RS,22,POR,PG,79,1214,15.4,54.5,20.2,9.4,34.7,22.2,17.1,3.3,7.7,5.5,3.1,0,0.5,0.1,0,0,1.72
bowiesa01,Sam Bowie,1986,RS,24,POR,C,38,1132,29.8,53.9,17.6,0,46.7,11.5,17.5,9.3,23.5,16.4,0.9,4.8,-0.2,-1.7,0.9,-0.8,1.1
johnske01,Ken Johnson,1986,RS,23,POR,PF,64,815,12.7,52.3,15.1,0,39.7,3,19,12.5,21.3,16.9,0.7,1.5,0.7,-3.2,-1.7,-4.9,-0.9
valenda01,Darnell Valentine,1986,RS,26,POR,PG,28,734,26.2,51.2,16.6,1.5,48.5,24.2,18.8,3.1,8,5.6,3.1,0.1,0.3,-0.4,0.4,0,1.05
martibr01,Brian Martin,1986,RS,23,POR,SF,5,14,2.8,34,16.6,0,40,0,0,0,0,0,0,0,3.5,-8.2,-4,-12.2,-0.07
vandeki01,Kiki Vandeweghe,1986,PO,27,POR,SF,4,149,37.3,67.4,24.6,2.9,46.4,8.4,9.8,1.6,2,1.8,0.6,0.7,-0.3,4.5,-2.2,2.3,0.39
drexlcl01,Clyde Drexler,1986,PO,23,POR,SG,4,145,36.3,53.6,23.7,8.8,40.4,24.7,22.1,7.2,10.8,9.1,1.9,1.1,0.4,0.6,-0.8,-0.2,0.19
carrke01,Kenny Carr,1986,PO,30,POR,PF,4,143,35.8,60.7,15.8,2.4,35.7,6.6,14.1,7.3,30,19.7,1.6,0.4,0.4,0.3,1.1,1.5,0.32
thompmy01,Mychal Thompson,1986,PO,31,POR,C,4,140,35,58.1,21.5,0,48.1,14.6,13.3,9.1,15.3,12.5,0.3,1.1,-0.2,0.4,-2,-1.5,0.09
coltest01,Steve Colter,1986,PO,23,POR,PG,4,104,26,48.4,12.6,3.8,7.7,28,18.2,3.4,11.2,7.6,2.2,0.5,0.2,0.6,0.3,0.9,0.2
jonesca01,Caldwell Jones,1986,PO,35,POR,C,4,73,18.3,37.3,12.4,0,23.5,5,17.6,14.3,13.4,13.8,0,1.4,0.4,-5,-2.4,-7.4,-0.18
paxsoji02,Jim Paxson,1986,PO,28,POR,SG,4,71,17.8,48.2,27.8,16.2,40.5,29.8,12.1,1.6,4.1,3,2,0,1.1,0.8,-1.7,-0.9,0.07
portete01,Terry Porter,1986,PO,22,POR,PG,4,68,17,46.9,20.4,22.2,14.8,24.2,17.3,1.7,5.7,3.9,2,1.5,1.3,-1.5,-0.7,-2.2,0.02
kerseje01,Jerome Kersey,1986,PO,23,POR,SF,4,56,14,46.3,21.2,4.5,18.2,9.6,20.2,14.5,13.9,14.2,0.8,3.7,1,-2.8,-0.9,-3.7,-0.03
johnske01,Ken Johnson,1986,PO,23,POR,PF,2,11,5.5,0,3.6,0,0,0,100,0,17.7,9.6,8.4,0,1.5,-7.6,8.6,1,0.02
theusre01,Reggie Theus,1986,RS,28,SAC,SG,82,2919,35.6,55.6,23.3,3.1,43.1,38.2,19.5,2.8,8.9,5.9,1.8,0.4,-0.3,3.2,-1,2.2,7.32
johnsed03,Eddie Johnson,1986,RS,26,SAC,SF,82,2514,30.7,52.3,26.6,1.5,26.2,13.2,11.6,7.8,11,9.4,1,0.4,-0.2,0,-1.3,-1.3,1.83
woodsmi01,Mike Woodson,1986,RS,27,SAC,SG,81,2417,29.8,52.7,22.5,1.2,26.9,11.9,10.8,4.4,6.1,5.3,1.8,0.9,-0.1,-0.2,-0.4,-0.6,2.67
thompla01,LaSalle Thompson,1986,RS,24,SAC,C,80,2377,29.7,55.9,18.7,0.1,34.8,9.8,16.7,12.1,24.5,18.3,1.4,2.6,-0.1,-1,1.2,0.2,3.6
olberma01,Mark Olberding,1986,RS,29,SAC,PF,81,2157,26.6,61.8,12.1,0.5,52.1,15.6,23,6,16.2,11.1,0.9,0.6,0.1,-0.4,-1.2,-1.5,1.34
drewla01,Larry Drew,1986,RS,27,SAC,PG,75,1971,26.3,52.5,20.1,4,20.7,24.4,13.6,1.4,5.7,3.6,1.6,0.1,-0.3,-0.1,-1.2,-1.3,1.43
thorpot01,Otis Thorpe,1986,RS,23,SAC,PF,75,1675,22.3,61.7,17.5,0,50.4,6.9,17,9.3,19,14.2,1,1.2,0.4,-0.4,-0.9,-1.2,1.3
tylerte01,Terry Tyler,1986,RS,29,SAC,SF,71,1651,23.3,48.3,19.4,0.5,17.3,8,11.9,7.5,13.9,10.7,1.8,3.7,-0.3,-2.1,1.7,-0.5,1.9
kleinjo01,Joe Kleine,1986,RS,24,SAC,C,80,1180,14.8,51.6,17.4,0,37.8,5.1,21.1,10.9,24.8,17.9,1,1.6,0.9,-4.6,-0.4,-4.9,-1.33
kelleri01,Rich Kelley,1986,RS,32,SAC,C,37,324,8.8,63.1,10.1,4.1,44.9,16.4,27.3,10.2,18,14.1,1.5,0.5,0.7,-1.1,-0.4,-1.4,0.22
bratzmi01,Mike Bratz,1986,RS,30,SAC,PG,33,269,8.2,44.9,14.3,20,25.7,18.2,17.9,0.8,8.8,4.8,2.3,0,1.1,-3.2,-0.5,-3.7,-0.13
henryca01,Carl Henry,1986,RS,25,SAC,SG,28,149,5.3,52.4,22.7,14.9,25.4,3.9,10.8,6.1,8.3,7.2,1.6,0,0,-1.6,-1.7,-3.3,-0.04
adamsmi01,Michael Adams,1986,RS,23,SAC,PG,18,139,7.7,40.6,17.5,6.8,27.3,20.3,18.2,1.6,3.2,2.4,3,0.4,0.1,-4.4,0.2,-4.2,-0.1
cookeda01,David Cooke,1986,RS,22,SAC,PF,6,38,6.3,29.2,18.5,0,90.9,3.1,11.5,15,14.8,14.9,5,0,1.1,-6.7,4,-2.7,0
woodsmi01,Mike Woodson,1986,PO,27,SAC,SG,3,110,36.7,51.6,23.8,4.1,24.5,8.2,16.9,6.2,4.4,5.4,1.9,1.1,0.5,-1.7,-1.6,-3.3,-0.03
theusre01,Reggie Theus,1986,PO,28,SAC,SG,3,102,34,43.9,25.7,2.2,26.1,32.1,21.4,2.8,5.9,4.2,1.5,1.2,0.2,-3.7,-2.7,-6.4,-0.2
thompla01,LaSalle Thompson,1986,PO,24,SAC,C,3,99,33,38.9,16.7,0,37.5,3.1,9.7,13.7,25.7,19,1,3.6,-0.8,-3.5,-0.1,-3.6,-0.04
johnsed03,Eddie Johnson,1986,PO,26,SAC,SF,3,96,32,47.5,27.1,5.5,16.4,8.2,9.2,10.1,13.9,11.8,1.6,0.6,-0.2,-0.3,-0.8,-1.1,0.08
olberma01,Mark Olberding,1986,PO,29,SAC,PF,3,74,24.7,52.5,11.5,0,133.3,5.7,32.9,5.2,14.7,9.4,1.4,0.8,0.6,-4.3,-1.9,-6.2,-0.13
drewla01,Larry Drew,1986,PO,27,SAC,PG,3,56,18.7,59.9,18.5,12,8,49.3,0,0,2.2,1,4.6,0,-0.5,9.2,2.9,12.2,0.44
tylerte01,Terry Tyler,1986,PO,29,SAC,SF,3,51,17,34,10,0,40,10.9,7.8,5.7,11.9,8.4,2,3.5,-0.5,-1.9,1.3,-0.6,0.06
kleinjo01,Joe Kleine,1986,PO,24,SAC,C,3,45,15,48,15.7,0,46.2,3.4,11.3,17.2,16.1,16.7,1.1,1.3,0.3,-0.2,-1.5,-1.6,0.03
kelleri01,Rich Kelley,1986,PO,32,SAC,C,3,35,11.7,47.3,15.6,0,66.7,17,14.7,16.6,20.7,18.4,2.9,0,0.1,1.6,0.7,2.3,0.09
thorpot01,Otis Thorpe,1986,PO,23,SAC,PF,3,35,11.7,32.1,22.6,0,100,0,5.1,22.1,13.8,18.4,0,1.7,-0.1,-4.1,-2.9,-7,-0.08
bratzmi01,Mike Bratz,1986,PO,30,SAC,PG,3,15,5,54.3,22.6,0,16.7,12,23.7,12.9,16.1,14.3,0,0,-1.6,-1.8,-5.5,-7.3,-0.04
henryca01,Carl Henry,1986,PO,25,SAC,SG,1,2,2,150,20,100,0,0,0,0,0,0,0,0,-6,30.1,-4.6,25.5,0.03
mitchmi01,Mike Mitchell,1986,RS,30,SAS,SF,82,2970,36.2,51.4,27.8,0.7,23.1,9.9,9,5.3,10.3,7.9,0.9,0.5,-0.6,-0.6,-1.5,-2.1,0.95
roberal01,Alvin Robertson,1986,RS,23,SAS,SG,82,2878,35.1,56.3,20.9,2.7,29.9,21.8,17.1,7.5,12.8,10.2,4.8,0.8,0.4,2.7,3.9,6.6,13.75
gilmoar01,Artis Gilmore,1986,RS,36,SAS,C,71,2395,33.7,66.1,18.2,0.1,70.5,5.8,17.2,8.1,20.1,14.3,0.8,2.5,-0.2,-0.1,-0.1,-0.3,3.04
greenda01,Dave Greenwood,1986,RS,28,SAS,PF,68,1910,28.1,57.4,12.3,0.3,47.4,5.9,19.4,9.3,22.1,15.9,0.9,1.5,-0.2,-1.6,-0.6,-2.1,0.6
matthwe01,Wes Matthews,1986,RS,26,SAS,PG,75,1853,24.7,58.7,20.2,4.1,35,34.9,25,1.9,6,4,2.2,1,0,1,-1.2,-0.2,2.45
johnsst03,Steve Johnson,1986,RS,28,SAS,C,71,1828,25.7,66.7,20.4,0,65.1,7.3,20.6,9.2,19.4,14.4,1.1,2,0.7,-0.5,-0.5,-1,1.66
sundvjo01,Jon Sundvold,1986,RS,24,SAS,PG,70,1150,16.4,50.3,20.4,12.6,10.1,31.7,14.6,2.2,5.6,4,1.4,0,-0.1,0.4,-2.3,-1.9,0.48
hugheri01,Alfredrick Hughes,1986,RS,23,SAS,SG,68,866,12.7,43.5,21.9,4.6,22.6,9.6,13.3,6.6,8.2,7.4,1.4,0.3,0.1,-4,-2.2,-6.2,-1.52
moorejo01,Johnny Moore,1986,RS,27,SAS,PG,28,856,30.6,53.3,19.8,7.3,28.4,40.2,19.2,3.4,7.9,5.7,3.8,0.4,0.2,2.9,1.7,4.6,3.22
iavarma01,Marc Iavaroni,1986,RS,29,SAS,PF,42,669,15.9,49.6,14.7,1.2,41.1,9.9,20.9,7.4,14.9,11.3,1.5,1.2,0.8,-3.4,-1.5,-4.9,-0.73
lampje01,Jeff Lamp,1986,RS,26,SAS,SF,30,620,20.7,55.1,22,6.3,25.5,12.4,11.2,3.6,10.7,7.3,1.4,0.1,0.4,0.1,-1.4,-1.3,0.47
wilkije01,Jeff Wilkins,1986,RS,30,SAS,C,27,522,19.3,42.1,13.4,0,34.3,4.3,11.5,7.6,19.8,13.9,0.7,1.1,0.3,-5.1,-1.2,-6.2,-0.93
willira01,Ray Williams,1986,RS,31,SAS,PG,23,397,17.3,51.5,21.3,4.6,48.9,35.8,24.3,3.8,6.7,5.3,3.3,0.4,0.8,0.1,-0.2,-0.1,0.53
cookje01,Jeff Cook,1986,RS,29,SAS,PF,34,356,10.5,48.2,10.9,1.5,61.2,7.1,11.5,10.2,15.6,13,1.7,1.7,0.8,-2,-0.7,-2.6,0.03
brittmi01,Mike Brittain,1986,RS,22,SAS,C,32,219,6.8,52.6,13.1,0,44.2,2.8,28,5.4,19.8,12.8,0.6,3.1,1.7,-7.1,-1,-8.1,-0.6
corbity01,Tyrone Corbin,1986,RS,23,SAS,SF,16,174,10.9,45.6,19,1.6,21.9,8.4,14.6,7.4,8.9,8.2,2.9,0.6,0.5,-3.3,0.6,-2.7,0
higgiro01,Rod Higgins,1986,RS,26,SAS,SF,11,128,11.6,50,16.4,5,40,12.2,9.6,4.6,16.5,10.7,0.7,1.3,0.7,-1.3,-1.9,-3.2,-0.03
whatlen01,Ennis Whatley,1986,RS,23,SAS,PG,2,14,7,50,17.3,0,0,25.6,66.7,0,0,0,0,0,0.3,-12,-8.1,-20.1,-0.12
